student_id,age,gender,year_of_study,field_of_study,stress_level,anxiety_score,sleep_hours,sleep_quality,mood_rating,daily_screen_time_hrs,screen_time_before_sleep,daily_social_media_hours,platform_usage,physical_activity,social_interaction_level,study_hours_per_day,class_attendance_pct,exam_score,GPA,academic_performance,sleep_debt,stress_sleep_ratio,state_score,screen_category,at_risk
403,21,Other,3,Other,6,5,5.9,2.0,5.0,3.7,1.4,1.6,Instagram,2.7,6.6,2.5,77.1,56.7,2.1,59.2,2.0999999999999996,1.0169491525423728,5.333333333333333,Moderate,0
404,21,Female,3,Science,3,2,7.7,3.0,8.0,4.3,1.9,0.4,Instagram,5.4,8.6,2.8,100.0,80.3,3.15,75.8,0.2999999999999998,0.38961038961038963,2.3333333333333335,Moderate,0
405,20,Other,2,Arts,6,6,8.0,3.0,3.0,15.9,0.8,2.5,TikTok,2.2,6.9,2.5,83.5,73.9,2.94,66.6,0.0,0.75,6.333333333333333,High,0
406,22,Male,4,Arts,4,1,6.3,4.0,8.0,2.4,0.4,2.9,Both,5.3,6.8,4.7,75.6,76.6,2.75,71.1,1.7000000000000002,0.6349206349206349,2.3333333333333335,Moderate,0
407,19,Male,1,Science,5,4,6.2,2.0,5.0,2.2,0.8,2.9,Both,2.8,6.6,1.3,77.3,39.5,2.03,63.2,1.7999999999999998,0.8064516129032258,4.666666666666667,Moderate,0
408,21,Female,1,Computer Science,6,6,8.0,3.0,6.0,3.1,0.1,4.2,TikTok,2.7,8.1,4.8,82.0,81.8,3.04,78.1,0.0,0.75,5.333333333333333,Moderate,0
409,21,Male,3,Other,6,5,5.1,2.0,5.0,3.5,1.4,2.9,Both,3.1,7.3,2.6,74.8,63.8,2.22,55.6,2.9000000000000004,1.1764705882352942,5.333333333333333,Moderate,0
410,22,Male,3,Computer Science,6,5,5.2,1.0,5.0,4.9,0.8,1.6,TikTok,4.0,6.3,0.9,76.4,63.8,2.14,47.1,2.8,1.1538461538461537,5.333333333333333,Moderate,0
411,22,Female,1,Arts,7,6,4.1,1.0,4.0,3.9,0.2,2.9,Instagram,0.3,7.1,2.3,70.4,53.4,1.91,48.0,3.9000000000000004,1.707317073170732,6.333333333333333,Moderate,1
412,19,Male,1,Science,4,2,8.3,4.0,8.0,4.2,1.5,3.1,TikTok,4.1,6.8,4.0,91.6,63.8,2.71,76.1,-0.3000000000000007,0.48192771084337344,2.6666666666666665,Moderate,0
413,18,Female,1,Science,8,7,5.5,1.0,4.0,3.4,1.3,3.1,Both,3.2,5.0,1.4,74.1,47.1,2.11,48.4,2.5,1.4545454545454546,7.0,Moderate,0
414,23,Female,1,Other,2,3,6.7,4.0,7.0,3.8,0.4,0.0,Instagram,4.1,6.8,4.9,79.5,100.0,3.02,63.2,1.2999999999999998,0.29850746268656714,2.6666666666666665,Moderate,0
415,22,Male,3,Engineering,3,5,5.2,3.0,6.0,3.4,1.3,1.6,Instagram,4.4,5.0,2.6,73.8,72.9,2.79,68.4,2.8,0.5769230769230769,4.0,Moderate,0
416,20,Male,2,Arts,7,7,7.1,3.0,4.0,4.8,3.0,3.5,Both,3.8,3.4,3.3,77.1,71.3,2.45,71.5,0.9000000000000004,0.9859154929577465,6.666666666666667,Moderate,0
417,24,Female,2,Arts,9,10,6.2,1.0,2.0,7.0,1.4,4.5,Both,0.2,3.9,1.7,71.9,48.2,2.49,58.4,1.7999999999999998,1.4516129032258065,9.0,High,0
418,21,Male,2,Arts,8,7,5.0,2.0,3.0,3.9,0.0,3.1,Both,2.0,6.0,1.5,71.7,63.8,1.81,50.6,3.0,1.6,7.333333333333333,Moderate,1
419,23,Male,1,Other,5,3,7.3,2.0,7.0,4.6,2.2,3.6,TikTok,3.6,6.3,4.4,79.0,63.2,3.11,72.2,0.7000000000000002,0.684931506849315,3.6666666666666665,Moderate,0
420,21,Other,1,Science,5,7,5.1,3.0,6.0,3.9,0.7,2.0,TikTok,4.1,4.9,3.6,75.2,62.9,2.82,62.5,2.9000000000000004,0.9803921568627452,5.333333333333333,Moderate,0
421,25,Male,3,Science,7,6,5.5,1.0,4.0,5.7,1.8,3.4,Both,2.2,3.0,1.0,68.2,56.7,2.04,63.2,2.5,1.2727272727272727,6.333333333333333,High,0
422,24,Female,4,Engineering,8,9,3.8,2.0,4.0,4.5,0.7,3.0,Instagram,4.8,8.3,2.1,76.6,48.5,1.98,53.7,4.2,2.1052631578947367,7.666666666666667,Moderate,1
423,21,Other,4,Business,8,8,4.3,1.0,2.0,5.0,1.4,3.3,TikTok,3.2,6.2,3.9,57.7,49.1,1.99,54.7,3.7,1.8604651162790697,8.0,Moderate,1
424,23,Male,1,Science,5,6,7.0,3.0,5.0,3.6,1.5,2.8,Instagram,4.6,8.4,4.5,75.3,70.2,3.01,75.2,1.0,0.7142857142857143,5.333333333333333,Moderate,0
425,22,Male,4,Science,7,8,3.8,1.0,2.0,3.1,1.3,3.3,Instagram,5.0,8.3,0.9,75.2,40.0,1.35,36.7,4.2,1.842105263157895,7.666666666666667,Moderate,1
426,23,Male,3,Computer Science,5,5,4.7,2.0,5.0,4.7,0.4,2.3,Both,4.1,7.4,4.3,81.3,70.6,2.9,71.6,3.3,1.0638297872340425,5.0,Moderate,0
427,19,Male,3,Other,7,7,6.0,1.0,5.0,4.3,1.1,3.6,TikTok,4.1,6.3,3.4,66.3,55.1,3.32,72.2,2.0,1.1666666666666667,6.333333333333333,Moderate,0
428,22,Male,2,Engineering,7,8,5.9,2.0,5.0,3.1,1.5,3.0,Both,2.6,5.5,1.1,78.9,61.3,2.06,50.2,2.0999999999999996,1.1864406779661016,6.666666666666667,Moderate,0
429,23,Female,2,Science,7,7,8.8,2.0,6.0,4.2,1.8,3.2,Instagram,4.7,7.3,3.3,84.7,69.0,2.89,73.0,-0.8000000000000007,0.7954545454545454,6.0,Moderate,0
430,18,Male,2,Computer Science,6,8,8.2,4.0,7.0,4.6,2.0,4.2,Both,3.8,6.3,3.5,86.7,60.1,2.54,58.4,-0.1999999999999993,0.7317073170731708,5.666666666666667,Moderate,0
431,19,Female,1,Engineering,6,5,5.5,1.0,6.0,3.0,0.6,2.5,Instagram,3.1,6.3,1.2,77.1,64.4,1.89,62.7,2.5,1.0909090909090908,5.0,Moderate,0
432,18,Other,1,Engineering,6,6,7.0,3.0,6.0,3.9,1.7,2.3,Both,1.6,6.3,3.6,81.3,68.1,2.88,69.2,1.0,0.8571428571428571,5.333333333333333,Moderate,0
433,21,Female,1,Engineering,5,6,7.5,2.0,7.0,5.9,2.1,3.8,Both,2.6,5.7,5.6,85.7,86.9,2.8,78.3,0.5,0.6666666666666666,4.666666666666667,High,0
434,22,Female,2,Business,7,6,5.8,2.0,5.0,5.3,2.2,1.8,Instagram,1.8,6.3,3.9,76.9,67.1,2.26,61.8,2.2,1.206896551724138,6.0,High,0
435,24,Male,3,Engineering,6,7,4.7,1.0,4.0,6.4,1.4,2.9,TikTok,4.5,8.2,2.6,77.8,62.1,2.53,60.3,3.3,1.276595744680851,6.333333333333333,High,0
436,21,Female,2,Other,6,7,6.3,3.0,5.0,5.4,1.5,3.6,Instagram,4.9,6.5,2.3,79.8,57.7,2.72,64.9,1.7000000000000002,0.9523809523809524,6.0,High,0
437,24,Female,1,Business,6,9,6.7,3.0,4.0,4.5,1.9,2.9,Both,4.4,5.1,2.9,80.0,66.5,2.58,66.6,1.2999999999999998,0.8955223880597015,7.0,Moderate,0
438,19,Male,4,Business,4,6,5.3,3.0,6.0,4.3,0.2,0.8,TikTok,7.3,8.7,2.2,85.9,62.7,2.54,69.4,2.7,0.7547169811320755,4.666666666666667,Moderate,0
439,18,Male,4,Engineering,6,6,6.3,1.0,5.0,4.4,1.5,3.0,Both,2.7,6.0,2.3,83.0,62.8,2.39,63.7,1.7000000000000002,0.9523809523809524,5.666666666666667,Moderate,0
440,21,Female,3,Business,5,7,6.3,2.0,5.0,6.7,1.6,2.9,TikTok,4.6,6.4,0.7,92.5,52.5,1.85,49.7,1.7000000000000002,0.7936507936507937,5.666666666666667,High,0
441,22,Male,4,Arts,7,8,4.7,1.0,3.0,4.2,2.0,2.8,TikTok,1.8,4.1,2.7,74.8,53.9,2.54,50.4,3.3,1.4893617021276595,7.333333333333333,Moderate,0
442,21,Male,2,Computer Science,6,6,6.5,2.0,3.0,4.5,1.5,2.9,Instagram,3.0,8.4,2.2,81.2,49.2,2.46,53.2,1.5,0.9230769230769231,6.333333333333333,Moderate,0
443,18,Male,4,Computer Science,6,4,6.1,2.0,5.0,3.9,0.9,2.4,Instagram,2.0,6.9,3.5,84.7,66.6,2.52,70.4,1.9000000000000004,0.9836065573770493,5.0,Moderate,0
444,21,Male,1,Business,6,5,5.4,2.0,5.0,2.8,0.7,2.8,TikTok,4.1,7.4,2.4,79.8,60.9,1.84,52.9,2.5999999999999996,1.111111111111111,5.333333333333333,Moderate,0
445,19,Female,2,Computer Science,4,4,7.3,4.0,7.0,3.7,1.6,2.1,Both,3.0,5.3,2.8,77.8,81.5,3.15,87.2,0.7000000000000002,0.547945205479452,3.6666666666666665,Moderate,0
446,22,Female,1,Computer Science,5,5,4.8,2.0,4.0,3.9,1.2,1.1,Instagram,0.6,6.0,2.8,69.7,65.6,2.01,54.3,3.2,1.0416666666666667,5.333333333333333,Moderate,0
447,22,Female,1,Computer Science,8,8,6.1,1.0,4.0,3.9,1.5,5.0,Both,2.0,5.3,1.0,84.5,42.5,1.89,52.8,1.9000000000000004,1.3114754098360657,7.333333333333333,Moderate,0
448,19,Male,1,Engineering,4,5,6.2,3.0,7.0,0.6,0.8,3.0,TikTok,6.0,7.8,4.8,80.6,71.0,3.29,73.8,1.7999999999999998,0.6451612903225806,4.0,Low,0
449,20,Male,3,Engineering,4,5,5.4,1.0,6.0,3.7,1.1,1.6,Instagram,4.3,8.3,2.1,85.3,65.8,2.43,61.5,2.5999999999999996,0.7407407407407407,4.333333333333333,Moderate,0
450,19,Female,3,Engineering,6,5,5.4,1.0,6.0,2.4,0.9,3.5,Both,4.6,4.6,1.9,71.3,50.2,2.37,56.7,2.5999999999999996,1.111111111111111,5.0,Moderate,0
451,21,Male,2,Arts,5,6,8.5,3.0,7.0,4.0,2.0,3.3,TikTok,3.4,4.8,2.3,94.1,63.9,2.52,66.9,-0.5,0.5882352941176471,4.666666666666667,Moderate,0
452,23,Male,1,Science,7,6,5.9,2.0,5.0,4.6,1.4,2.9,Both,3.1,7.0,1.0,72.3,44.0,2.62,58.2,2.0999999999999996,1.1864406779661016,6.0,Moderate,0
453,19,Female,3,Science,6,5,8.7,4.0,6.0,4.2,3.2,4.2,Instagram,3.2,5.3,3.3,84.5,67.5,2.75,61.4,-0.6999999999999993,0.6896551724137931,5.0,Moderate,0
454,22,Male,3,Computer Science,7,8,6.7,2.0,6.0,3.9,2.7,2.6,Both,3.4,7.3,1.3,76.4,58.2,2.54,57.6,1.2999999999999998,1.044776119402985,6.333333333333333,Moderate,0
455,20,Female,2,Computer Science,4,3,6.4,3.0,7.0,3.9,0.2,1.1,Instagram,2.4,5.9,3.1,85.5,55.9,2.44,54.7,1.5999999999999996,0.625,3.3333333333333335,Moderate,0
456,20,Male,3,Computer Science,5,4,6.6,2.0,6.0,3.2,1.2,2.6,Instagram,4.7,5.1,3.5,83.9,80.1,3.04,73.1,1.4000000000000004,0.7575757575757576,4.333333333333333,Moderate,0
457,21,Male,1,Science,4,5,9.4,5.0,7.0,1.2,0.6,1.9,TikTok,5.0,4.7,3.5,97.6,77.7,3.04,76.8,-1.4000000000000004,0.425531914893617,4.0,Low,0
458,19,Male,2,Arts,8,9,5.1,2.0,3.0,2.0,1.4,3.8,Both,3.0,6.3,0.0,75.7,35.6,1.25,25.9,2.9000000000000004,1.5686274509803924,8.0,Low,0
459,20,Other,4,Science,8,8,4.6,1.0,2.0,4.4,2.1,3.4,Instagram,3.5,6.7,3.3,72.5,63.0,1.91,58.2,3.4000000000000004,1.7391304347826089,8.0,Moderate,1
460,19,Female,1,Engineering,7,5,5.7,1.0,3.0,4.8,2.0,3.6,TikTok,1.6,6.8,2.3,77.6,54.8,2.54,63.2,2.3,1.2280701754385965,6.333333333333333,Moderate,0
461,24,Other,2,Engineering,4,3,6.7,2.0,8.0,3.4,1.9,1.6,Instagram,5.7,7.5,3.6,90.6,66.6,3.06,77.7,1.2999999999999998,0.5970149253731343,3.0,Moderate,0
462,21,Female,4,Science,6,8,4.0,1.0,4.0,4.7,1.8,1.0,Instagram,2.9,2.0,2.2,79.5,43.3,2.94,56.2,4.0,1.5,6.666666666666667,Moderate,0
463,20,Male,3,Science,5,6,6.1,3.0,6.0,3.5,1.4,3.3,Both,3.4,6.9,3.7,78.0,75.3,3.57,79.5,1.9000000000000004,0.819672131147541,5.0,Moderate,0
464,21,Female,1,Computer Science,3,4,8.5,5.0,9.0,4.5,1.4,3.5,Both,2.4,4.1,4.8,99.2,92.8,3.27,90.5,-0.5,0.35294117647058826,2.6666666666666665,Moderate,0
465,21,Male,1,Engineering,6,6,6.8,2.0,5.0,1.9,1.4,3.4,Instagram,2.7,3.7,3.8,83.8,66.1,2.97,74.4,1.2000000000000002,0.8823529411764706,5.666666666666667,Low,0
466,21,Female,1,Arts,7,7,6.3,1.0,4.0,5.7,1.0,3.4,TikTok,2.0,6.3,2.6,77.9,68.6,1.93,62.2,1.7000000000000002,1.1111111111111112,6.666666666666667,High,0
467,22,Male,3,Business,5,6,5.6,2.0,5.0,1.2,0.0,1.1,TikTok,2.1,3.8,1.5,72.6,63.8,1.64,52.3,2.4000000000000004,0.8928571428571429,5.333333333333333,Low,0
468,22,Female,2,Science,3,4,7.5,4.0,5.0,3.5,1.7,1.0,Instagram,4.5,7.2,4.3,77.1,90.9,3.28,86.8,0.5,0.4,4.0,Moderate,0
469,20,Male,1,Business,7,7,5.7,1.0,4.0,6.1,3.0,3.2,Both,2.0,4.9,2.4,71.8,49.0,2.34,52.7,2.3,1.2280701754385965,6.666666666666667,High,0
470,20,Male,4,Science,2,1,7.9,5.0,9.0,4.0,1.4,2.5,Instagram,4.5,4.7,3.6,88.8,73.6,3.51,84.0,0.09999999999999964,0.2531645569620253,1.3333333333333333,Moderate,0
471,21,Female,2,Business,3,1,8.5,5.0,8.0,3.4,0.0,1.8,Instagram,3.7,6.6,3.2,88.4,74.1,2.54,79.1,-0.5,0.35294117647058826,2.0,Moderate,0
472,18,Female,1,Science,2,1,6.7,4.0,8.0,2.4,0.2,0.2,Instagram,4.7,5.8,4.4,94.8,81.5,3.25,81.8,1.2999999999999998,0.29850746268656714,1.6666666666666667,Moderate,0
473,18,Male,2,Engineering,5,6,6.1,3.0,5.0,2.1,0.9,3.2,Instagram,2.6,7.1,2.7,89.5,74.3,2.56,67.3,1.9000000000000004,0.819672131147541,5.333333333333333,Moderate,0
474,23,Male,3,Engineering,3,2,7.4,4.0,5.0,0.8,0.0,2.9,Both,5.4,8.5,3.3,96.9,79.4,3.37,83.0,0.5999999999999996,0.4054054054054054,3.3333333333333335,Low,0
475,24,Male,1,Business,4,5,8.1,4.0,8.0,6.5,2.1,3.4,TikTok,3.1,5.8,5.3,82.7,79.1,3.66,90.3,-0.09999999999999964,0.4938271604938272,3.6666666666666665,High,0
476,21,Female,1,Computer Science,4,6,5.8,1.0,5.0,4.1,2.0,2.1,Instagram,3.4,8.9,3.7,88.7,72.8,2.75,69.3,2.2,0.6896551724137931,5.0,Moderate,0
477,22,Female,3,Science,7,7,5.7,3.0,4.0,2.8,0.5,2.8,Both,1.2,7.3,2.8,69.7,55.0,2.28,54.4,2.3,1.2280701754385965,6.666666666666667,Moderate,0
478,22,Other,2,Arts,4,4,5.0,1.0,6.0,6.2,1.8,1.3,Instagram,6.9,7.6,4.3,71.5,67.1,3.22,74.0,3.0,0.8,4.0,High,0
479,26,Female,2,Arts,7,8,7.2,2.0,5.0,5.6,3.6,6.0,TikTok,2.5,7.4,2.7,77.3,60.3,2.46,56.9,0.7999999999999998,0.9722222222222222,6.666666666666667,High,0
480,23,Male,2,Other,8,8,7.3,4.0,5.0,5.9,3.4,4.0,TikTok,3.4,5.2,1.6,84.9,51.6,1.98,52.8,0.7000000000000002,1.095890410958904,7.0,High,0
481,21,Female,1,Computer Science,6,6,5.2,1.0,5.0,4.7,3.3,0.7,Instagram,2.8,4.2,2.0,73.3,63.8,2.22,53.8,2.8,1.1538461538461537,5.666666666666667,Moderate,0
482,19,Male,1,Business,3,2,6.0,3.0,6.0,1.7,0.7,2.5,Instagram,1.0,3.8,4.0,87.3,71.5,3.04,73.9,2.0,0.5,3.0,Low,0
483,18,Male,2,Arts,9,8,4.7,1.0,2.0,8.2,3.6,3.4,Both,2.8,5.2,2.2,63.7,53.0,1.65,47.7,3.3,1.9148936170212765,8.333333333333334,High,1
484,21,Female,1,Computer Science,5,6,5.7,1.0,6.0,5.3,0.7,1.8,TikTok,3.0,7.0,3.2,83.4,70.1,2.27,57.6,2.3,0.8771929824561403,5.0,High,0
485,20,Male,1,Science,4,3,7.2,3.0,8.0,3.9,0.3,1.6,Instagram,3.9,5.2,2.1,83.8,73.9,3.29,83.4,0.7999999999999998,0.5555555555555556,3.0,Moderate,0
486,19,Other,4,Science,6,7,4.9,3.0,5.0,5.4,1.9,1.9,TikTok,5.1,6.0,3.5,87.1,62.3,2.62,62.3,3.0999999999999996,1.2244897959183672,6.0,High,0
487,20,Female,4,Engineering,7,7,5.5,2.0,5.0,3.9,0.6,2.9,TikTok,4.0,4.9,2.3,73.3,47.4,2.52,54.7,2.5,1.2727272727272727,6.333333333333333,Moderate,0
488,19,Female,3,Computer Science,7,7,4.2,1.0,3.0,3.8,2.1,2.9,Both,3.5,5.5,2.6,68.4,50.0,2.21,56.0,3.8,1.6666666666666665,7.0,Moderate,1
489,24,Female,4,Computer Science,1,2,6.3,3.0,8.0,3.3,0.5,1.1,Instagram,3.9,8.3,3.3,99.3,88.6,3.46,89.6,1.7000000000000002,0.15873015873015872,1.6666666666666667,Moderate,0
490,22,Female,1,Engineering,6,5,6.7,3.0,5.0,3.8,1.8,3.3,TikTok,3.4,6.3,4.8,72.9,61.2,2.77,72.6,1.2999999999999998,0.8955223880597015,5.333333333333333,Moderate,0
491,21,Female,4,Business,8,7,5.1,1.0,3.0,1.8,2.2,3.5,TikTok,1.5,4.9,2.3,71.2,62.5,2.14,54.1,2.9000000000000004,1.5686274509803924,7.333333333333333,Low,0
492,24,Female,1,Business,6,7,6.7,2.0,5.0,5.1,1.4,2.7,TikTok,1.1,7.1,2.2,73.6,51.7,2.01,47.6,1.2999999999999998,0.8955223880597015,6.0,High,0
493,21,Male,4,Engineering,7,5,6.1,3.0,4.0,4.7,1.6,5.0,Both,2.9,5.7,3.0,81.7,66.9,1.9,52.0,1.9000000000000004,1.1475409836065575,6.0,Moderate,0
494,20,Female,4,Other,6,6,4.9,1.0,5.0,2.8,1.8,3.1,Instagram,1.1,5.8,2.8,81.7,55.9,2.22,63.2,3.0999999999999996,1.2244897959183672,5.666666666666667,Moderate,0
495,24,Male,3,Engineering,7,8,4.8,1.0,2.0,4.1,2.0,2.9,Both,2.7,7.4,2.8,68.0,51.8,1.81,47.2,3.2,1.4583333333333335,7.666666666666667,Moderate,1
496,22,Female,4,Engineering,5,6,8.0,5.0,5.0,4.2,0.6,2.9,TikTok,1.3,5.1,0.0,86.1,51.5,2.54,48.3,0.0,0.625,5.333333333333333,Moderate,0
497,19,Female,2,Business,6,8,5.5,3.0,5.0,4.4,1.7,3.0,Both,4.0,7.5,3.7,81.7,80.1,2.7,73.0,2.5,1.0909090909090908,6.333333333333333,Moderate,0
498,21,Female,1,Arts,6,6,6.5,3.0,4.0,2.0,1.4,2.9,Instagram,3.8,7.3,2.2,80.4,64.7,1.95,52.3,1.5,0.9230769230769231,6.0,Low,0
499,20,Male,2,Engineering,5,6,7.4,4.0,8.0,2.4,1.2,2.1,Both,3.2,6.2,3.3,93.1,75.9,3.06,81.7,0.5999999999999996,0.6756756756756757,4.333333333333333,Moderate,0
500,19,Male,2,Arts,4,3,10.0,5.0,6.0,6.4,1.9,2.8,Both,1.0,4.0,1.7,98.9,67.2,2.54,71.5,-2.0,0.4,3.6666666666666665,High,0
501,23,Female,1,Business,4,3,5.4,3.0,6.0,2.7,0.1,1.4,TikTok,3.1,6.5,2.4,75.1,57.5,2.15,53.4,2.5999999999999996,0.7407407407407407,3.6666666666666665,Moderate,0
502,24,Male,3,Engineering,5,6,6.9,3.0,7.0,4.1,1.4,1.5,TikTok,4.0,8.0,2.8,90.6,63.8,2.78,62.8,1.0999999999999996,0.7246376811594203,4.666666666666667,Moderate,0
503,19,Male,4,Engineering,6,6,5.0,2.0,4.0,4.5,0.0,0.9,TikTok,5.0,8.0,3.2,80.5,53.6,3.04,60.2,3.0,1.2,6.0,Moderate,0
504,22,Male,1,Business,8,8,6.3,3.0,4.0,3.1,1.1,4.8,TikTok,5.8,8.4,1.2,78.1,47.5,1.97,46.4,1.7000000000000002,1.2698412698412698,7.333333333333333,Moderate,0
505,20,Other,3,Science,7,6,5.3,2.0,4.0,4.6,1.7,2.9,Both,5.5,6.2,0.5,74.8,36.5,2.15,44.9,2.7,1.3207547169811322,6.333333333333333,Moderate,0
506,20,Female,4,Other,4,4,4.6,1.0,6.0,1.4,1.0,2.5,Instagram,4.1,7.4,3.1,70.0,67.2,3.31,78.3,3.4000000000000004,0.8695652173913044,4.0,Low,0
507,20,Male,4,Computer Science,3,4,5.8,2.0,5.0,2.4,0.6,2.0,TikTok,3.0,5.1,3.2,85.3,58.4,2.36,53.5,2.2,0.5172413793103449,4.0,Moderate,0
508,20,Male,4,Other,7,8,4.2,1.0,3.0,4.5,1.3,3.8,Instagram,2.4,6.0,1.1,79.5,35.9,1.55,39.0,3.8,1.6666666666666665,7.333333333333333,Moderate,1
509,21,Male,2,Engineering,4,3,7.4,3.0,8.0,2.4,0.1,2.3,Both,5.4,8.2,3.6,100.0,69.7,3.23,78.0,0.5999999999999996,0.5405405405405405,3.0,Moderate,0
510,20,Female,4,Other,5,6,5.9,3.0,5.0,3.0,0.0,2.3,TikTok,4.1,6.3,2.8,76.1,60.2,2.9,69.3,2.0999999999999996,0.847457627118644,5.333333333333333,Moderate,0
511,21,Female,3,Science,4,3,6.6,2.0,7.0,4.9,1.3,1.3,Instagram,4.6,7.0,4.1,74.4,71.6,2.54,75.2,1.4000000000000004,0.6060606060606061,3.3333333333333335,Moderate,0
512,21,Male,1,Science,4,4,6.1,2.0,6.0,3.6,0.4,2.6,Instagram,2.6,5.7,2.8,74.0,74.9,3.34,75.6,1.9000000000000004,0.6557377049180328,4.0,Moderate,0
513,21,Male,2,Engineering,8,7,6.0,2.0,4.0,5.3,2.4,3.0,Both,1.5,4.5,1.8,82.2,63.0,2.02,58.0,2.0,1.3333333333333333,7.0,High,0
514,19,Male,3,Engineering,7,7,6.3,2.0,3.0,4.3,1.6,2.6,Instagram,2.7,5.8,3.6,73.0,61.4,1.95,60.6,1.7000000000000002,1.1111111111111112,7.0,Moderate,0
515,20,Female,1,Arts,5,4,5.3,3.0,4.0,3.2,1.3,3.3,Instagram,3.0,6.3,1.8,86.9,48.3,2.76,64.7,2.7,0.9433962264150944,5.0,Moderate,0
516,22,Female,3,Business,2,1,5.8,3.0,8.0,2.0,0.5,0.5,Instagram,4.1,6.5,4.1,86.7,87.6,3.03,87.7,2.2,0.3448275862068966,1.6666666666666667,Low,0
517,22,Male,3,Engineering,7,7,5.3,1.0,4.0,6.3,2.3,3.7,Instagram,2.4,3.6,2.0,66.9,63.8,2.22,50.1,2.7,1.3207547169811322,6.666666666666667,High,0
518,19,Male,1,Arts,8,9,5.5,2.0,5.0,5.0,1.6,3.1,Both,3.5,4.6,5.4,85.8,63.0,2.21,56.7,2.5,1.4545454545454546,7.333333333333333,Moderate,0
519,21,Male,2,Engineering,6,7,6.3,1.0,5.0,3.2,1.5,1.7,TikTok,5.2,7.9,2.7,83.9,45.9,2.14,41.2,1.7000000000000002,0.9523809523809524,6.0,Moderate,0
520,22,Other,3,Business,6,4,7.7,3.0,5.0,4.9,2.3,2.9,Both,0.8,6.5,1.9,78.2,67.7,1.93,52.6,0.2999999999999998,0.7792207792207793,5.0,Moderate,0
521,18,Male,2,Science,7,8,5.4,1.0,3.0,2.6,1.6,3.1,Both,0.2,5.0,4.1,77.8,69.2,1.92,55.8,2.5999999999999996,1.2962962962962963,7.333333333333333,Moderate,0
522,22,Female,1,Computer Science,5,5,8.0,4.0,7.0,3.9,1.9,3.3,Instagram,5.0,6.6,4.3,87.1,89.5,3.17,82.6,0.0,0.625,4.333333333333333,Moderate,0
523,20,Female,1,Computer Science,5,4,7.7,5.0,7.0,3.8,0.7,1.9,TikTok,3.4,6.2,3.3,85.1,68.2,2.92,68.1,0.2999999999999998,0.6493506493506493,4.0,Moderate,0
524,22,Male,2,Business,7,6,5.1,2.0,4.0,4.2,1.4,3.4,Instagram,2.8,6.5,1.5,84.6,45.5,1.86,47.2,2.9000000000000004,1.3725490196078431,6.333333333333333,Moderate,0
525,20,Male,4,Science,9,9,4.6,1.0,3.0,4.3,1.6,5.2,Instagram,4.2,6.3,0.0,59.4,31.3,1.14,63.2,3.4000000000000004,1.956521739130435,8.333333333333334,Moderate,1
526,18,Male,1,Science,1,1,9.2,5.0,9.0,2.2,0.7,2.0,Instagram,3.3,4.8,5.0,93.5,84.9,3.39,84.9,-1.1999999999999993,0.10869565217391305,1.0,Moderate,0
527,18,Female,3,Computer Science,6,6,7.8,3.0,5.0,2.7,1.4,1.9,Instagram,3.1,3.4,2.5,82.1,75.2,2.7,73.7,0.20000000000000018,0.7692307692307693,5.666666666666667,Moderate,0
528,21,Female,1,Science,5,5,6.6,2.0,4.0,5.7,2.1,4.5,Both,3.4,4.6,1.7,83.4,86.0,2.46,70.9,1.4000000000000004,0.7575757575757576,5.333333333333333,High,0
529,21,Female,2,Engineering,8,6,6.7,1.0,4.0,7.5,3.2,5.8,TikTok,6.5,6.2,2.8,70.4,51.9,2.59,62.8,1.2999999999999998,1.1940298507462686,6.666666666666667,High,0
530,19,Female,4,Engineering,7,7,5.0,1.0,5.0,5.6,2.5,3.6,Both,6.0,7.9,3.9,82.3,68.1,3.03,68.1,3.0,1.4,6.333333333333333,High,0
531,22,Male,3,Business,5,4,6.7,3.0,5.0,3.9,0.7,2.0,Instagram,2.4,6.4,2.7,73.2,64.0,2.74,65.4,1.2999999999999998,0.7462686567164178,4.666666666666667,Moderate,0
532,18,Other,1,Business,8,10,5.6,1.0,4.0,6.8,2.9,3.8,Instagram,4.4,6.9,2.7,65.8,57.7,2.36,59.5,2.4000000000000004,1.4285714285714286,8.0,High,0
533,21,Female,2,Computer Science,5,5,4.2,1.0,5.0,2.7,1.1,1.9,Instagram,4.0,5.5,2.6,74.8,68.4,3.06,66.1,3.8,1.1904761904761905,5.0,Moderate,0
534,19,Male,1,Engineering,6,7,5.0,2.0,5.0,5.3,1.6,3.3,Both,3.4,6.0,2.5,88.1,51.3,2.25,52.3,3.0,1.2,6.0,High,0
535,20,Other,2,Science,3,4,6.3,3.0,6.0,3.9,0.6,1.1,TikTok,2.2,6.3,2.6,100.0,68.5,3.42,80.3,1.7000000000000002,0.4761904761904762,3.6666666666666665,Moderate,0
536,21,Female,3,Computer Science,8,8,4.9,1.0,4.0,3.5,1.6,2.7,TikTok,3.4,5.5,1.7,75.1,57.7,2.38,57.1,3.0999999999999996,1.6326530612244896,7.333333333333333,Moderate,1
537,20,Female,1,Computer Science,5,5,6.5,3.0,7.0,3.5,1.3,1.1,Instagram,3.2,5.3,1.8,79.5,64.7,2.36,55.2,1.5,0.7692307692307693,4.333333333333333,Moderate,0
